,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy,filename,Unnamed: 0.1.1.1.1
117,12,12,12,12,0.03813508796161316,10.569092351916378,1.6568387794277553,221215572.0,3979664853.276264,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
118,13,13,13,13,0.2144202169851331,14.33817196402369,1.5066912258378982,258522584.0,4730333760.537758,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
119,14,14,14,14,0.20363263054947328,15.003476820225641,1.6659346501338186,214064000.0,3830385775.930287,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
120,15,15,15,15,0.13421067746613696,16.347588492746613,1.7038026440049576,206872910.0,3687752361.5044336,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
121,16,16,16,16,-0.036993299829863366,11.114632966931405,1.6195882956860848,227581644.0,4103293361.237416,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
122,17,17,17,17,-0.01067549647584824,9.861966807736517,1.6819608279472158,212774934.0,3806342197.1643577,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
123,18,18,18,18,0.11080002911582296,15.225149346325034,1.5910778971441604,231763478.0,4183807164.7783384,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
124,19,19,19,19,0.036586008016310685,5.058720362290206,1.568548134191259,238967270.0,4330451077.902376,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
125,20,20,20,20,0.0031631770932691672,0.17802240861918833,1.501871148617836,286125652.0,5319482092.743462,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean05_2.csv,
126,0,0,0,0,-0.023523496367761614,13.709190768909213,1.6772007071264272,219586048.0,3948118827.986747,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,0.0
127,1,1,1,1,0.02558580500477864,7.849541623776666,1.7161209788289298,204849982.0,3648081714.8100147,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,1.0
128,2,2,2,2,0.019360283369310897,8.179561564018549,1.5897535696138074,233521682.0,4220160038.6381226,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,2.0
129,3,3,3,3,0.017334618956563314,7.200115109774835,1.6328432638163006,222235390.0,3990946264.843172,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,3.0
130,4,4,4,4,0.023939526410612057,7.709838186678778,1.8260273899333863,178313250.0,3120906254.4780803,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,4.0
131,5,5,5,5,0.06049540518764612,7.040070404341103,1.5977855565802983,231105014.0,4169333324.6982775,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,5.0
132,6,6,6,6,0.0036226767096287226,5.475713784581047,1.656294125457114,216145756.0,3869525698.9739695,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,6.0
133,7,7,7,7,-0.05859443362266964,5.981565501634548,1.6216924327157571,224159700.0,4030585879.362165,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,7.0
134,8,8,8,8,-0.022418617482334646,6.8233330043380365,1.7411852888763144,199354330.0,3539952186.798947,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,8.0
135,9,9,9,9,-0.039505386755046126,6.440015989806407,1.6529294359021016,218006488.0,3909362818.354607,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,9.0
136,10,10,10,10,-0.0523539326467876,6.235639642631076,1.6833913061910144,210740238.0,3763199697.889864,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,10.0
137,11,11,11,11,-0.024526341322571518,6.614852540606267,1.6415140685021583,219301068.0,3933196094.505174,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,11.0
138,12,12,12,12,-0.07144392792942689,6.9226790823946045,1.6837412445516682,209397952.0,3735900283.4450173,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,12.0
139,13,13,13,13,-0.04576991960102246,6.425329759827278,1.6047549748404148,228200900.0,4109938806.907349,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,13.0
140,14,14,14,14,-0.03130587723552393,6.1148727986525655,1.6453152923538736,221492424.0,3981528234.606265,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,14.0
141,15,15,15,15,-0.022915355028107886,6.9104622809902745,1.7125237678400702,205008622.0,3650820120.5642548,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,15.0
142,16,16,16,16,0.011929363293069506,7.377290044513707,1.5982982435994737,230755424.0,4162346423.0700884,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,16.0
143,17,17,17,17,0.08556310156283901,7.134136794958396,1.5310032923652055,246241392.0,4472350255.355841,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,17.0
144,18,18,18,18,-0.05220437045326014,6.155103145812043,1.6462642627768187,217547132.0,3895894595.3029633,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,18.0
145,19,19,19,19,0.010184570125047414,2.4180741298870294,1.6225321344579082,223555980.0,4018018729.9206815,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,19.0
146,20,20,20,20,0.0005101820890235458,0.14398110182232798,1.5334474301172099,252337566.0,4604124082.614025,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean06_2.csv,20.0
147,0,0,0,0,0.004151282612224284,12.272919349441702,1.5623390366982828,243830828.0,4430905839.5588255,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,0.0
148,1,1,1,1,-0.032372135769101563,15.233415936396124,1.844621293051067,176564098.0,3089467018.6856127,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,1.0
149,2,2,2,2,-0.06597075702089028,9.409254100737042,1.7501886059252894,197789698.0,3510355720.227018,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,2.0
150,3,3,3,3,-0.04885366704723679,9.865550377190717,1.6752432749706927,214292744.0,3836968652.5223117,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,3.0
151,4,4,4,4,0.06555570230805696,10.280992452491024,1.4901557006853057,264673828.0,4857752215.61415,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,4.0
152,5,5,5,5,0.08116708667176456,9.092333954651842,1.6185585408373588,226683096.0,4083552037.021044,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,5.0
153,6,6,6,6,0.09094537402314302,8.923354106270295,1.4209372923322514,279225514.0,5146205706.997737,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,6.0
154,7,7,7,7,-0.0012091358742801444,8.899864697321949,1.572926307499414,238244084.0,4315490733.598428,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,7.0
155,8,8,8,8,-0.07342299013998564,12.304906095708278,1.4408687633946715,277732910.0,5123112896.324064,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,8.0
156,9,9,9,9,0.0131963761363108,10.467452070671747,1.5387475465038498,250915922.0,4574866331.589504,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,9.0
157,10,10,10,10,0.026171451513657882,6.124528476150049,1.6629693790595492,213304488.0,3812004881.1593733,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,10.0
158,11,11,11,11,-0.018212436782570687,7.674812323307957,1.6367548711280464,219341180.0,3931540076.886026,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,11.0
159,12,12,12,12,-0.06755198805597587,11.083567705042755,1.6222126355433777,225298462.0,4055688562.409903,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,12.0
160,13,13,13,13,-0.034867651158281075,11.804002652406206,1.4820828110427064,264001528.0,4838134762.0111065,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,13.0
161,14,14,14,14,0.2678316578051248,13.468286098269546,0.976605187768684,438698336.0,8476504283.41823,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,14.0
162,15,15,15,15,0.025576823509778773,11.041539943934787,1.534567011607978,253319510.0,4623862703.287803,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,15.0
163,16,16,16,16,-0.09540058407518948,9.564252198303477,1.6607159713139257,218572318.0,3923921456.2708826,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,16.0
164,17,17,17,17,0.007667815571499375,10.594944645009743,1.6665931736196358,218475994.0,3922346134.6705523,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,17.0
165,18,18,18,18,0.054522607790037536,10.839580322689756,1.4444263686250531,273146160.0,5022654026.2510605,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,18.0
166,19,19,19,19,0.019021988635983214,2.8791608586143584,1.6312702716977543,221950686.0,3987038815.27351,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,19.0
167,20,20,20,20,-0.001498075126657339,0.06059493041740214,1.4317455329506117,298312248.0,5561046136.882397,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean07_2.csv,20.0
168,0,0,0,0,-0.11517774068826304,11.42561317047758,1.499887764895801,249955768.0,4545087898.795121,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,0.0
169,1,1,1,1,-0.018191580810489768,12.005803942198096,1.787212305098848,188172254.0,3316656453.3055644,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,1.0
170,2,2,2,2,-0.054154629731984,6.8979136336748175,1.7602208357706168,198226570.0,3520753466.16726,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,2.0
171,3,3,3,3,-0.02634743824264659,8.630871274931822,1.795655738481858,187096896.0,3296761890.4976373,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,3.0
172,4,4,4,4,-0.03171759096551085,9.001524083597873,1.6599405015254365,219903242.0,3951716351.1965494,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,4.0
173,5,5,5,5,0.08991939662209372,7.593950814588839,1.6742657261137674,210020250.0,3744759806.0319314,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,5.0
174,6,6,6,6,-0.0381782853701326,6.629206141861139,1.6711635969953167,213285464.0,3814899298.800013,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,6.0
175,7,7,7,7,-0.01895437090080977,5.483285301640531,1.6830060447969208,209398002.0,3734321277.3677135,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,7.0
176,8,8,8,8,-0.04968275630553955,6.684765407427069,1.6874617167922112,210586022.0,3761072192.414553,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,8.0
177,9,9,9,9,-0.034502468944495004,6.468554254161608,1.6341335503903305,224395310.0,4040816904.449729,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,9.0
178,10,10,10,10,0.02759429035833041,7.798241585857574,1.7091201435597905,203200372.0,3611528346.540581,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,10.0
179,11,11,11,11,-0.0229747196469378,8.35747479067227,1.69441127297348,208642790.0,3722210067.690824,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,11.0
180,12,12,12,12,0.0484241553160818,6.756106897395903,1.6517683143133262,217530602.0,3897995263.255556,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,12.0
181,13,13,13,13,0.06087372836813236,7.109462141152692,1.74151457355935,196210176.0,3472789204.472357,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,13.0
182,14,14,14,14,-0.015233652453050488,9.681851740443168,1.7526069689144186,197904826.0,3512045177.400545,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,14.0
183,15,15,15,15,0.08119274747158553,10.281754724460876,1.4125546784057381,274178650.0,5036659551.317529,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,15.0
184,16,16,16,16,-0.056292912348292916,7.063045715876628,1.7328963367325678,203444044.0,3623429792.660538,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,16.0
185,17,17,17,17,-0.03468624037356808,7.644613880345638,1.4837478612036588,263590466.0,4830369264.021901,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,17.0
186,18,18,18,18,-0.013606067370771831,7.040611312140181,1.7623472700731957,194194156.0,3437800207.158945,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,18.0
187,19,19,19,19,0.07142907842701561,5.227489566795965,1.5817302007627472,236305330.0,4275420094.006962,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,19.0
188,20,20,20,20,0.004255990800866624,0.20054046623827,1.3867456353610208,359618580.0,6910299415.792826,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean08_2.csv,20.0
189,0,0,0,0,-0.13291593989271105,9.327812550092727,1.4089276569173337,280736850.0,5176369429.927766,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,0.0
190,1,1,1,1,0.06381317632911887,5.577704869780425,1.5744728680156783,235006750.0,4246196797.378408,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,1.0
191,2,2,2,2,0.03561690699200268,9.180404580041367,1.6498221345009174,220781680.0,3965501780.8176155,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,2.0
192,3,3,3,3,-0.0387137555583764,8.527542304321365,1.6410822781618708,223432992.0,4020035280.4154634,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,3.0
193,4,4,4,4,0.11834148928745952,9.960146145068986,1.4810754628702687,258502784.0,4719526429.316457,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,4.0
194,5,5,5,5,-0.054704532987098785,6.542643195317731,1.5242528318502362,252180550.0,4598767633.191843,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,5.0
195,6,6,6,6,0.0276646071208628,6.996613542197934,1.5896911985911626,234870574.0,4246992185.556747,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,6.0
196,7,7,7,7,-0.03189888575249448,7.336691869321091,1.6871733460141147,211900810.0,3790016945.0919523,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,7.0
197,8,8,8,8,-0.012832617644645836,8.848599909621573,1.7356696555929714,202488296.0,3604235039.678706,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,8.0
198,9,9,9,9,-0.008752544654051855,10.038326248793604,1.4356146940642704,277180478.0,5104548336.173718,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,9.0
199,10,10,10,10,0.0334109064854152,6.538817702097262,1.6685631185173229,213279782.0,3813508029.1944733,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,10.0
200,11,11,11,11,-0.057541964805582976,7.026495194452687,1.244458836794664,339751326.0,6406939921.214444,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,11.0
201,12,12,12,12,-0.0499768798179968,9.220928570753074,1.673329357053444,214287300.0,3836555191.9097476,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,12.0
202,13,13,13,13,0.023249122824883426,9.365902917215152,1.584922124542668,236113874.0,4273754907.1036854,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,13.0
203,14,14,14,14,-0.019061395696904137,8.981407857188318,1.6344573491631091,226152690.0,4076558301.163225,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,14.0
204,15,15,15,15,-0.00793228316184222,9.203893301598608,1.6267461683139042,226642650.0,4083215098.813233,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,15.0
205,16,16,16,16,-0.0933090115072278,10.091126733808773,1.5935066931168111,234587366.0,4245137157.2589135,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,16.0
206,17,17,17,17,0.0047701711111483676,9.85901918362179,1.6779747357406922,212969784.0,3809142589.9499774,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,17.0
207,18,18,18,18,0.00743499337605622,10.044351548248002,1.562349190677954,241388350.0,4379540779.531274,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,18.0
208,19,19,19,19,-0.02452989020210196,3.361981915692168,1.6883088066253311,211595768.0,3782896900.097375,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,19.0
209,20,20,20,20,0.002064980217049901,0.14846570435746628,1.258441543212325,405076224.0,7854016730.375369,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean09_2.csv,20.0
210,0,0,0,0,-0.15166838324815915,9.165364017939252,1.5457238783518144,242303632.0,4394594970.306178,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
211,1,1,1,1,-0.03704077366948826,13.222077918541627,1.8225764948762089,183257932.0,3222579946.84648,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
212,2,2,2,2,-0.112803102223971,8.963438834874081,1.5528794066579992,238806864.0,4322966585.886137,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
213,3,3,3,3,-0.07644042142060117,8.778537296639223,1.7848103420135442,191512078.0,3386354217.735082,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
214,4,4,4,4,-0.06875975182078764,7.942131140909676,1.3890725719951524,292561876.0,5425049049.638456,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
215,5,5,5,5,-0.0754986595045016,8.556340305422111,1.6553969613887751,215402512.0,3854482394.2453117,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
216,6,6,6,6,-0.05253049981581542,6.563964752196277,1.5302367886183763,248389370.0,4522405676.077389,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
217,7,7,7,7,-0.11841700949715132,6.968837846881941,1.5361415374652374,243368570.0,4414664524.376354,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
218,8,8,8,8,-0.044598358540494966,8.685182338212877,1.729963103421852,201414960.0,3579141299.0239635,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
219,9,9,9,9,-0.0276235305158942,8.377471541235984,1.7667820897560491,193958598.0,3433036454.228062,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
220,10,10,10,10,0.030823422029316126,5.60621086447376,1.674827607143575,215870950.0,3871442710.9724884,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
221,11,11,11,11,0.008627606430353346,6.6527904853918525,1.529336442615667,245075190.0,4447876151.8626375,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
222,12,12,12,12,0.022083370232567463,10.23177330099363,1.510849056723814,259363474.0,4748558357.123807,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
223,13,13,13,13,-0.0013026856573977786,10.884502119092293,1.6551621365495384,219320692.0,3935995637.026147,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
224,14,14,14,14,0.060628689014864935,11.581200707693439,1.5024717836812882,264634666.0,4859578240.195647,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
225,15,15,15,15,0.06268144302279931,11.8649098356025,1.6566211856302169,225077208.0,4058009602.604993,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
226,16,16,16,16,-0.12344152252446006,9.725127265683575,1.705907469148347,204903834.0,3645693478.515909,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
227,17,17,17,17,-0.017296645386898544,8.891023254020823,1.8020242787747376,185050218.0,3254704035.963257,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
228,18,18,18,18,0.04030999505199991,10.80317311019788,1.5622961292707411,244207290.0,4439283484.317864,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
229,19,19,19,19,0.03704538986065807,3.340529382018417,1.6327605638354454,225027024.0,4050894984.7302017,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
230,20,20,20,20,-0.004247748598657626,0.16951015340580208,1.241174546444797,417717306.0,8131399843.57462,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean10_2.csv,
231,0,0,0,0,-0.055055488791441363,7.0526182061099405,1.2384287968888106,358270460.0,6810348216.463868,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean11_2.csv,0.0
232,1,1,1,1,0.10359452437495867,6.548861064313242,1.4232641724861193,273639506.0,5028492648.268232,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_2_all_csv\std_mean11_2.csv,1.0
