,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy,filename,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1
116,11,11,11,11,0.034041884602249495,11.111883148265534,1.5285204363925398,2157318300.0,43943199102.519806,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
117,12,12,12,12,0.03755490784315569,13.032148018355766,1.5408310329560129,2139028430.0,43548421905.76272,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
118,13,13,13,13,0.013615705631643538,15.443278962714565,1.5669412043712458,2099422664.0,42695289618.377335,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
119,14,14,14,14,0.017068669397327096,16.220320482999515,1.5810611400639087,2090226836.0,42518088584.08801,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
120,15,15,15,15,0.021581256303708992,16.560555587377902,1.5689556210750542,2102458104.0,42775018136.408516,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
121,16,16,16,16,0.03306594243507841,11.382072434741435,1.5573805902437934,2067233344.0,41903344776.422485,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
122,17,17,17,17,-0.027913347436390647,9.607803835093133,1.5567310486146009,2088420886.0,42408456377.00654,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
123,18,18,18,18,-0.008432975077465992,16.63314699855603,1.4968313580363792,2231048500.0,45610367109.293686,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
124,19,19,19,19,0.004544162402126067,4.764034802164408,1.555903050706172,2078783994.0,42165643861.8438,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
125,20,20,20,20,0.0010802724459795367,0.15291557689614227,1.5248611036518684,2400495792.0,49640291476.65348,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean05_1.csv,,
126,0,0,0,0,-0.001439327676090001,7.156005040541474,1.6380962046345946,1888817512.0,37931830258.600746,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,0.0,
127,1,1,1,1,-0.0233505551445556,8.109548661570921,1.4067882581714857,2410526670.0,49612623054.06255,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,1.0,
128,2,2,2,2,-0.00023411106555567028,10.79499471910091,1.7265359353011691,1719624984.0,34203391256.377964,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,2.0,
129,3,3,3,3,-0.002578953793121724,8.513146873984764,1.7300735357289443,1727262762.0,34385210106.49556,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,3.0,
130,4,4,4,4,0.010688536959527794,9.628044094548576,1.598068854565894,1987875762.0,40152363675.07408,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,4.0,
131,5,5,5,5,-0.03207280534206775,7.91722847078678,1.4029377186992806,2418429756.0,49776733396.439735,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,5.0,
132,6,6,6,6,0.036910644623962534,8.049558217559518,1.440121729496761,2330725204.0,47821741265.47809,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,6.0,
133,7,7,7,7,0.002321886435486208,7.851620916337694,1.600774227152434,1977641402.0,39913054982.924385,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,7.0,
134,8,8,8,8,-0.0030127418370432487,7.756782121427885,1.6649586554318418,1841051518.0,36881432553.53347,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,8.0,
135,9,9,9,9,-0.089738020971845,8.717095232420125,1.1292888398155323,3198383526.0,67618463056.69731,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,9.0,
136,10,10,10,10,0.035433455473931674,6.8625823181862495,1.3879452535752042,2463308264.0,50793637822.7884,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,10.0,
137,11,11,11,11,-0.0010164577842397386,7.468267750432036,1.6051483864102267,1976608530.0,39904354697.263374,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,11.0,
138,12,12,12,12,-0.006207729518963894,7.970765897147904,1.6293676565282635,1927281222.0,38805640013.97138,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,12.0,
139,13,13,13,13,0.011991136365931352,8.794232790829733,1.6047296167243918,1975935130.0,39892864685.59109,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,13.0,
140,14,14,14,14,-0.01071812634294628,8.609128451140041,1.6359772660420389,1908894832.0,38395473116.60302,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,14.0,
141,15,15,15,15,0.00797257384985448,8.632629963879644,1.5786603906916081,2025456754.0,40976034541.40062,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,15.0,
142,16,16,16,16,-0.005775303067820471,8.406112232624173,1.6902853232960968,1807686986.0,36166291355.03902,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,16.0,
143,17,17,17,17,-0.009203685036074556,8.020125369295657,1.647912156752069,1875762588.0,37650559075.53767,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,17.0,
144,18,18,18,18,-0.001968423043711517,8.233479632806253,1.6574605234147692,1868102900.0,37490665741.98092,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,18.0,
145,19,19,19,19,0.005395708924237807,4.1574421549014655,1.5421123552797036,2094209678.0,42502350021.039665,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,19.0,
146,20,20,20,20,-0.0004805410222500171,0.11691899069437575,0.8648462953894733,4833425712.0,106791512550.1738,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean06_1.csv,20.0,
147,0,0,0,0,0.009548426838612864,8.382276434004833,1.6034008405056577,1950228256.0,39280227112.09199,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,0.0,
148,1,1,1,1,0.01807586436575118,9.765765825303838,1.6478853460731249,1890385868.0,37990506381.448006,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,1.0,
149,2,2,2,2,0.01716719057944209,9.197863823540104,1.4957251409265582,2212004944.0,45141915537.36455,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,2.0,
150,3,3,3,3,0.02765841365439384,8.394306401453262,1.4938916278987346,2237887020.0,45756649687.13828,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,3.0,
151,4,4,4,4,0.07227713325130466,9.160761041251725,1.301790189350826,2670870764.0,55484374044.10375,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,4.0,
152,5,5,5,5,-0.006011421538768053,8.102113218243767,1.6641271546370613,1846386258.0,37002312830.994095,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,5.0,
153,6,6,6,6,0.037381251434420684,9.670835757564575,1.4607117708541395,2293792838.0,46983840744.82989,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,6.0,
154,7,7,7,7,0.04411713600022681,11.027062465972085,1.3999264641468907,2463984898.0,50853796582.45385,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,7.0,
155,8,8,8,8,0.028516128824742238,11.995741545967318,1.552786705779509,2113046552.0,42950837622.994934,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,8.0,
156,9,9,9,9,0.05647238807125592,11.593267919011275,1.5102544687931634,2230413170.0,45611388951.69552,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,9.0,
157,10,10,10,10,0.030544340772758968,7.531346763589827,1.4799832707189606,2250179458.0,46009329414.754616,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,10.0,
158,11,11,11,11,0.0052685287843957426,8.516283554767758,1.6056190927131626,1990371818.0,40221598318.14204,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,11.0,
159,12,12,12,12,0.05264853624260251,13.683110636533995,1.4994095965872642,2263308734.0,46367809169.93726,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,12.0,
160,13,13,13,13,0.052979019180369895,14.09998004210752,1.4991976739140636,2270250640.0,46547329299.367966,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,13.0,
161,14,14,14,14,0.032403254480801696,12.29797583794184,1.5168220442194482,2214656132.0,45273782382.67784,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,14.0,
162,15,15,15,15,0.06323504851015767,12.564529479162195,1.4993557443758556,2245553480.0,45947557931.46667,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,15.0,
163,16,16,16,16,0.029403138868390907,8.824072215653501,1.5633128722027012,2074821114.0,42093113142.75322,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,16.0,
164,17,17,17,17,0.04886212701274631,11.97858169642446,1.5203956039588742,2203846950.0,45017722409.93605,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,17.0,
165,18,18,18,18,0.07987610995153482,14.733799294710126,1.4558246343910066,2395102424.0,49354077766.42285,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,18.0,
166,19,19,19,19,0.006430282016290471,4.4331239022266455,1.5208654158621893,2141161802.0,43557794181.24391,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,19.0,
167,20,20,20,20,-0.0003451908189843875,0.0602669760666907,1.2229248896072369,3253452760.0,69254546118.48795,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean07_1.csv,20.0,
168,0,0,0,0,-0.0003576928164861453,8.370442826646379,1.650001204193621,1867713256.0,37467252135.788895,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,0.0,
169,1,1,1,1,-0.0014770401162060589,9.090530347411232,1.6418999316504594,1910541940.0,38440528101.355774,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,1.0,
170,2,2,2,2,-0.0007706587808771223,7.405151006009874,1.47389742395466,2270471292.0,46470894199.145256,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,2.0,
171,3,3,3,3,-0.005157694667085327,8.981040111146132,1.6088360452593014,1970898194.0,39767997298.0217,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,3.0,
172,4,4,4,4,-0.010035495205361648,6.288953829220457,1.4684236784287514,2267683690.0,46393124891.0497,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,4.0,
173,5,5,5,5,-0.013661244326863142,8.203502373964486,1.547222269289638,2089004532.0,42387374750.073715,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,5.0,
174,6,6,6,6,-0.027191801813620502,7.625507084175628,1.5719713243877944,2039978318.0,41309223997.965004,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,6.0,
175,7,7,7,7,0.018827538576398625,7.277534832552647,1.5344937816507374,2130034626.0,43327042947.8059,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,7.0,
176,8,8,8,8,-0.0061233976215190064,8.071006053263963,1.5883150311073544,2022726262.0,40937451972.40096,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,8.0,
177,9,9,9,9,0.00395170497361546,7.809235833969381,1.5026257648443924,2205527064.0,45010767510.00106,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,9.0,
178,10,10,10,10,0.007179299623729735,9.4676707189998,1.250425213111614,2768883456.0,57678697612.97903,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,10.0,
179,11,11,11,11,0.01072448747261178,7.720727789595918,1.5071332796252188,2184332778.0,44531004242.85885,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,11.0,
180,12,12,12,12,0.0021089079930389533,9.217611371620324,1.501601719033248,2203780166.0,44962484976.124985,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,12.0,
181,13,13,13,13,-0.010108024758249649,9.356247156315641,1.4838228086193737,2265403550.0,46382417643.468704,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,13.0,
182,14,14,14,14,0.025852220243487947,9.848678436501237,1.488637017433778,2245249790.0,45907995233.21995,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,14.0,
183,15,15,15,15,0.036933832068788607,13.123754950878975,1.5690568550190147,2062691630.0,41820110381.3779,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,15.0,
184,16,16,16,16,-0.0197076710446804,7.5749655784876415,1.5218609766840443,2171428588.0,44264691606.167015,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,16.0,
185,17,17,17,17,-0.009349686107282236,8.416925233865243,1.5631170538515484,2081491138.0,42247789628.43545,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,17.0,
186,18,18,18,18,0.012194009232263645,9.674414233624752,1.4235481699052508,2398149646.0,49355544604.02253,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,18.0,
187,19,19,19,19,-0.05006777701442122,6.2457765013334425,1.3054368490444108,2677250010.0,55650987133.44026,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,19.0,
188,20,20,20,20,0.0020684654168432546,0.17998143213164386,1.3867682282839568,2712299490.0,56647410642.6467,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean08_1.csv,20.0,
189,0,0,0,0,0.011989952931823195,7.887761066037759,1.2856295505015989,2744411974.0,57203519977.58202,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,0.0,
190,1,1,1,1,0.050152800270419434,8.544472678232184,1.2190839341289328,2922653170.0,61277218504.029564,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,1.0,
191,2,2,2,2,0.0271510085113096,11.316678862928796,1.4202013178499184,2403048722.0,49480538387.1056,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,2.0,
192,3,3,3,3,-0.0349478349163514,11.69101820384249,1.2974916233073537,2751464130.0,57441434499.281136,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,3.0,
193,4,4,4,4,0.05502014936628077,9.368958820321561,1.1966946697589136,3007253916.0,63248750531.53448,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,4.0,
194,5,5,5,5,0.02957646736694808,7.8966934037012235,1.3658783368707776,2536442808.0,52494210939.82656,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,5.0,
195,6,6,6,6,0.07425569227590434,8.750661273856721,1.0455343582175702,3415813746.0,72504027336.95229,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,6.0,
196,7,7,7,7,0.08597184863166395,9.61779904571519,1.1087788105995178,3246694420.0,68604842910.77605,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,7.0,
197,8,8,8,8,0.020224713750071708,11.236055963567553,1.3726737108699094,2524266302.0,52211334759.02755,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,8.0,
198,9,9,9,9,0.02967941571402557,11.761247029402039,1.4644868926231325,2304865544.0,47259056331.933014,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,9.0,
199,10,10,10,10,0.07188202238969794,8.438059896694128,1.0176167317569569,3503118610.0,74484574195.52718,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,10.0,
200,11,11,11,11,-0.010710891318665254,8.982383907309805,1.1663548616810075,3066996326.0,64522324913.42995,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,11.0,
201,12,12,12,12,0.0032388881570280265,11.222854612503411,1.4911747717055042,2240391420.0,45796545732.27615,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,12.0,
202,13,13,13,13,-0.012217566852591507,11.686056411927865,1.453451628021694,2330023710.0,47821657538.684784,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,13.0,
203,14,14,14,14,-0.03601762840116892,11.730789719059011,1.264140389360639,2863665516.0,60043972130.8118,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,14.0,
204,15,15,15,15,-0.11039427661077728,12.51160181286104,0.9921356822229748,3590347232.0,76586205071.83061,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,15.0,
205,16,16,16,16,0.03313238653038884,12.873506849418346,1.4629924527450628,2302778002.0,47218073041.79688,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,16.0,
206,17,17,17,17,0.03269523006130914,13.109805085647428,1.5226207561051233,2172702338.0,44290736508.757774,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,17.0,
207,18,18,18,18,0.05371836839270083,13.025308563454287,1.3690448771315118,2549148144.0,52795567893.97245,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,18.0,
208,19,19,19,19,-0.015699591215349376,2.6421047127137247,1.187000895183876,3029953846.0,63758686547.777885,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,19.0,
209,20,20,20,20,0.0006949751474020803,0.14716084048211486,1.2781179781659642,3376527408.0,72464321551.98123,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean09_1.csv,20.0,
210,0,0,0,0,-0.21968391951970448,14.686889723060784,1.3667817747518716,2686690560.0,55697835410.92798,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,0.0,0.0
211,1,1,1,1,-0.26331204751141385,10.851902433365352,1.5278228265686162,2332795026.0,47769195036.93579,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,1.0,1.0
212,2,2,2,2,-0.11214021263665463,10.411858034784505,1.1186060764098975,3489325392.0,74259110982.23991,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,2.0,2.0
213,3,3,3,3,-0.1293221965173089,9.839173985450847,1.1101991389279902,3536751442.0,75439604770.76201,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,3.0,3.0
214,4,4,4,4,-0.011819798801592462,9.243904896097773,1.4317801971544568,2511101814.0,51731271405.080345,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,4.0,4.0
215,5,5,5,5,-0.17023044958660646,11.138045068335247,1.3573204985165956,2715796926.0,56382499151.46928,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,5.0,5.0
216,6,6,6,6,-0.02472025985105455,7.788509830603662,1.3688788923885975,2693749826.0,55898272401.84764,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,6.0,6.0
217,7,7,7,7,-0.013203259897343727,10.328515846326237,1.5301152604853523,2275384052.0,46414422987.38337,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,7.0,7.0
218,8,8,8,8,-0.038946187101246615,8.439289392139298,1.0709241113096462,3579642972.0,76167864829.88306,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,8.0,8.0
219,9,9,9,9,-0.02606441857164026,8.730967810783019,1.0487354551841968,3759917936.0,80617055050.62315,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,9.0,9.0
220,10,10,10,10,-0.05919545168397833,6.1021881260599935,1.4924824227346885,2339522532.0,47829192826.42893,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,10.0,10.0
221,11,11,11,11,-0.019865784037021317,6.402423353710837,1.265462418919339,2968479554.0,62137893530.02334,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,11.0,11.0
222,12,12,12,12,-0.04529444853513135,7.083326446782408,1.2764503507610674,2935895128.0,61351091230.34845,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,12.0,12.0
223,13,13,13,13,-0.04245486625697858,6.656476906953088,1.345707616388276,2769847390.0,57633033887.788574,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,13.0,13.0
224,14,14,14,14,-0.04726894384300842,5.981783899257691,1.0955460633574936,3603469402.0,76820642036.02115,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,14.0,14.0
225,15,15,15,15,0.040565305703206274,6.387620952454904,1.1131691297519917,3484491970.0,74051600408.24905,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,15.0,15.0
226,16,16,16,16,-0.10914613556303944,10.88515490482498,1.0624755460171926,3698253594.0,79190874922.12637,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,16.0,16.0
227,17,17,17,17,-0.07381049172261556,8.46892077324847,0.9552795907117464,3927672596.0,84131320256.68481,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,17.0,17.0
228,18,18,18,18,-0.047712711996735976,7.044464398665728,1.2299569239429056,3114033708.0,65534220490.46987,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,18.0,18.0
229,19,19,19,19,-0.02760678437666152,5.5399263892068245,1.404767851288279,2567713642.0,52979435139.58048,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,19.0,19.0
